date,value
9/17/2014 22:18:08,49.7419014
9/17/2014 6:02:45,50.2566185
9/16/2014 22:09:19,49.73487854
9/16/2014 22:07:56,49.69704819
9/16/2014 22:07:15,49.69947815
9/16/2014 22:06:33,49.71377563
9/16/2014 19:02:48,49.74480438
9/16/2014 19:01:26,49.73612213
9/16/2014 19:00:44,49.74156189
9/16/2014 13:05:13,50.25912857
9/16/2014 13:04:33,50.25114822
9/16/2014 11:16:54,49.73937988
9/16/2014 11:15:33,49.74693298
9/16/2014 6:02:56,50.25557327
9/16/2014 5:47:16,49.74766541
9/16/2014 5:44:32,49.73449707
9/16/2014 5:43:53,49.74176788
9/16/2014 0:38:44,49.74994659
9/16/2014 0:12:41,49.7309761
9/16/2014 0:12:01,49.7350502
9/16/2014 0:11:20,49.71906281
9/16/2014 0:10:39,49.70611572
9/16/2014 0:09:58,49.67926788
9/16/2014 0:09:18,49.67001724
9/16/2014 0:08:37,49.66692352
9/16/2014 0:07:56,49.66014481
9/16/2014 0:06:33,49.65924835
9/16/2014 0:05:52,49.67442322
9/16/2014 0:05:12,49.73258972
9/15/2014 18:56:15,49.74465561
9/15/2014 18:55:34,49.71593094
9/15/2014 18:54:51,49.68502426
9/15/2014 18:54:10,49.71382141
9/15/2014 18:53:28,49.70048523
9/15/2014 18:52:47,49.73680496
9/15/2014 17:56:42,49.73164368
9/15/2014 17:56:01,49.70971298
9/15/2014 17:55:21,49.74186325
9/15/2014 17:54:41,49.73987961
9/15/2014 17:53:59,49.74080658
9/15/2014 14:46:10,49.73047638
9/15/2014 14:45:30,49.72716904
9/15/2014 14:44:07,49.71038055
9/15/2014 14:43:27,49.72512436
9/15/2014 14:42:46,49.72318268
9/15/2014 14:37:19,49.74367142
9/15/2014 14:36:38,49.74031448
9/15/2014 14:24:25,49.73290253
9/15/2014 14:23:45,49.71131134
9/15/2014 14:23:04,49.70965958
9/15/2014 14:22:24,49.70900345
9/15/2014 14:21:42,49.72126389
9/15/2014 11:31:24,49.7429924
9/15/2014 11:30:44,49.7189827
9/14/2014 17:13:10,50.29336929
9/14/2014 17:12:28,50.27067947
9/14/2014 17:11:47,50.26441956
9/14/2014 17:11:06,50.2745285
9/14/2014 17:10:27,50.29483032
9/14/2014 17:09:46,50.30366898
9/14/2014 17:09:05,50.30378723
9/14/2014 17:08:24,50.28328705
9/14/2014 17:07:44,50.28796387
9/14/2014 17:06:22,50.30395889
9/14/2014 17:05:42,50.25947189
9/14/2014 17:05:01,50.26684952
9/14/2014 13:03:10,50.29156876
9/14/2014 13:02:30,50.30451202
9/14/2014 13:01:49,50.29471207
9/14/2014 13:01:09,50.2651825
9/14/2014 0:08:20,49.70889664
9/14/2014 0:07:39,49.72315598
9/14/2014 0:06:59,49.74629593
9/12/2014 17:39:55,49.73862839
9/12/2014 17:39:15,49.73165894
9/12/2014 17:38:32,49.74878693
9/11/2014 18:44:37,49.6993103
9/11/2014 18:43:57,49.62620163
9/11/2014 18:43:16,49.63224792
9/11/2014 18:42:36,49.70118713
9/10/2014 7:41:34,49.7484436
9/10/2014 7:38:52,49.73860931
9/10/2014 7:38:11,49.72834778
9/10/2014 7:14:57,49.74071503
9/10/2014 7:14:16,49.70647049
9/10/2014 7:13:34,49.71838379
9/10/2014 7:12:53,49.73054123
9/10/2014 7:12:13,49.72254181
9/10/2014 7:11:32,49.74727249
9/10/2014 7:10:51,49.73868561
9/10/2014 7:10:11,49.74880981
9/10/2014 6:24:21,49.7331543
9/10/2014 6:23:40,49.72568893
9/10/2014 6:22:16,49.71585464
9/10/2014 6:21:36,49.67098618
9/10/2014 6:20:56,49.69238663
9/10/2014 6:20:14,49.68495178
9/10/2014 6:19:33,49.66666412
9/10/2014 6:18:52,49.64173889
9/10/2014 6:18:12,49.6750145
9/10/2014 6:17:30,49.67747498
9/10/2014 6:16:06,49.69594955
9/10/2014 6:15:25,49.70235062
9/10/2014 6:14:44,49.70468903
9/10/2014 6:14:03,49.73535156
9/10/2014 5:52:12,49.74917221
9/10/2014 5:51:31,49.73596954
9/10/2014 5:50:51,49.73714066
9/10/2014 5:49:27,49.71066284
9/10/2014 5:48:47,49.72418594
9/10/2014 5:48:05,49.71979523
9/10/2014 5:47:24,49.74398422
9/10/2014 5:46:42,49.70999908
9/10/2014 5:46:01,49.67715454
9/10/2014 5:45:21,49.69333649
9/10/2014 5:44:40,49.67768478
9/10/2014 5:43:58,49.68035507
9/10/2014 5:43:18,49.66604233
9/10/2014 5:42:36,49.66189575
9/10/2014 5:41:55,49.65340805
9/10/2014 5:40:32,49.70414734
9/10/2014 5:39:50,49.69451141
9/10/2014 5:38:27,49.70220947
9/10/2014 5:37:46,49.72634888
9/10/2014 5:37:05,49.74222565
9/10/2014 5:36:24,49.74068832
9/10/2014 5:35:43,49.73508072
9/10/2014 5:34:21,49.7489357
9/10/2014 5:33:41,49.74790573
9/10/2014 5:32:19,49.73574066
9/10/2014 5:30:17,49.74012375
9/10/2014 5:29:36,49.71829224
9/10/2014 5:28:55,49.7450676
9/10/2014 5:28:14,49.71294022
9/10/2014 5:27:33,49.6789856
9/10/2014 5:26:51,49.67361832
9/10/2014 5:26:11,49.68648911
9/10/2014 5:25:31,49.65940475
9/10/2014 5:24:50,49.67622757
9/10/2014 5:24:09,49.67631149
9/10/2014 5:22:47,49.72030258
9/10/2014 5:22:05,49.74931335
9/10/2014 5:18:39,49.73771667
9/10/2014 5:17:57,49.74599457
9/10/2014 5:15:14,49.74252319
9/10/2014 5:14:34,49.74092484
9/10/2014 5:11:49,49.73802948
